epoch,lr,train_loss,val_loss,val_iou,val_dice,val_precision,val_recall,seconds
0,2.9999999999999997e-05,0.6057600828152212,0.5345807476732575,0.2875883206512461,0.4467084953143836,0.4187882720987378,0.47861747569060076,1766.0
1,0.000165,0.5907739937305451,0.5325092242145147,0.2482151521145411,0.39771212790367394,0.34439132802158584,0.4705684521704389,1681.5
2,0.0003,0.591466977455329,0.5398159886969894,0.2623115129739471,0.41560503929169346,0.5268961356866944,0.3431292231598198,1681.3
3,0.00029278083615353516,0.5771817107852105,0.5380396294544955,0.22581735265945216,0.368435562067275,0.5031879332944179,0.2906107792763415,1683.0
4,0.00027183000667030475,0.5632383059449736,0.5279513141903721,0.293967989916804,0.4543667110895143,0.5442903662776067,0.3899431662386165,1681.0
5,0.00023919832471313977,0.5505126113481632,0.5177534866284151,0.32745087324519334,0.49335290645397756,0.49485552693813606,0.4918593837083365,1679.6
6,0.00019808000667030474,0.537198126457884,0.5240478332414001,0.24600493542298132,0.3948699213450066,0.4706685646490863,0.3400988319110231,1777.0
7,0.0001525,0.5257264818080312,0.511283814907074,0.29681291344658867,0.457757492031349,0.5287360056882487,0.40358013705389084,1695.6
8,0.00010691999332969526,0.5119324558724064,0.5020707176357019,0.3827704091297636,0.5536282908608918,0.6486167460256087,0.4829075697037756,1698.0
9,6.580167528686022e-05,0.5005777496310043,0.49474117117094213,0.39638288118378856,0.567728073045057,0.6016631046471224,0.5374166718602461,1697.6
10,3.3169993329695266e-05,0.492669965794126,0.49589140401756177,0.38561784770185653,0.5566005783505611,0.5635329271011789,0.5498367147338606,1696.6
11,1.2219163846464854e-05,0.489411623772736,0.4910880982509402,0.39585676219325316,0.5671882286421129,0.5905144772434422,0.5456347978122355,1696.9
12,0.0003,0.5371669454138831,0.5424115116723248,0.24417613190958548,0.39251055481159125,0.4024894666217492,0.38301448574100355,1697.2
13,0.00029278083615353516,0.5352479654675176,0.5289867156353153,0.23553294358833224,0.38126533948059516,0.5588739548513967,0.2893201777456755,1693.9
14,0.00027183000667030475,0.5278177137480593,0.5063992028475784,0.35249963955948077,0.5212565375237993,0.6184863528049092,0.450444001608833,1694.4
15,0.00023919832471313977,0.5225975897149724,0.5162603091753897,0.2789555671056219,0.4362240163462762,0.5797342568975349,0.3496659937952298,1693.8
16,0.00019808000667030474,0.5119890339634964,0.510747740808569,0.3258692101006524,0.4915555887686905,0.5497327970037008,0.4445135404384404,1693.5
17,0.0001525,0.4985140300239688,0.5095242528153248,0.31361058185455887,0.4774787691064465,0.5590273283493583,0.41669330021209355,1693.5
18,0.00010691999332969526,0.48945559240023523,0.49594268874555336,0.4153818148852444,0.5869537258664335,0.5246860180018179,0.6659909575916464,1693.5
19,6.580167528686022e-05,0.4829612397253728,0.5089725291997683,0.3089326836288945,0.47203754248447255,0.5948286881107345,0.39126771437306146,1694.9
20,3.3169993329695266e-05,0.4728909632501279,0.4920670572729384,0.3918504930554099,0.5630640575414305,0.6011486463107109,0.5295175178663653,1693.7
21,1.2219163846464854e-05,0.47096634455395847,0.4927115887403488,0.39162834593089363,0.5628346779167164,0.575951866377912,0.5503016675980029,1693.8
22,0.0003,0.5126983306523099,0.5095517866191317,0.32530559513779284,0.4909140900502583,0.49898859194238215,0.48309674582390577,1692.4
23,0.00029278083615353516,0.5141162614192392,0.5096538532830652,0.31942797317713323,0.48419160374167697,0.5388614693685024,0.4395929644560094,1692.2
24,0.00027183000667030475,0.5108329541900645,0.5249496715479209,0.2828356529896324,0.44095383899018936,0.5905589126798286,0.3518263850871166,1692.0
25,0.00023919832471313977,0.5019561807092524,0.5049843808300183,0.34000620243237795,0.5074695950141112,0.5780327541627014,0.4522600923620829,1693.2
26,0.00019808000667030474,0.4923659599463374,0.49867624044418335,0.38337466063513004,0.5542600591789305,0.6089090037482513,0.5086126107113778,1692.6
27,0.0001525,0.4838583480821897,0.49643977920784327,0.3623397246590532,0.531937398727376,0.5750442238368487,0.4948426911227897,1691.0
28,0.00010691999332969526,0.47754674087283244,0.4955891539327434,0.3825691299241539,0.5534177230546746,0.5943322694289745,0.5177735694265271,1690.5
