epoch,lr,train_loss,val_loss,val_iou,val_dice,val_precision,val_recall,seconds
0,1e-05,0.8701024231716464,0.6535516078354883,0.2139914808168796,0.35254198105721046,0.3773374366410662,0.3308042938354929,712.6
1,5.5e-05,0.7365457640376638,0.6081030296741939,0.3021623700734027,0.46409322987327584,0.467536300268366,0.46070050025522524,710.8
2,0.0001,0.7050921473515146,0.6144471278444665,0.29018583398401454,0.4498357156626631,0.4909464193904087,0.4150780514397152,711.3
3,9.757729755661011e-05,0.6899614376435627,0.5981555154821911,0.246663420818166,0.39571774818945854,0.5403121344320412,0.31217559579704984,710.9
4,9.05463412215599e-05,0.6673495465375231,0.5963412600218273,0.29878948114637305,0.4601045596437189,0.5264059145782672,0.40863639435359295,711.1
5,7.959536998847742e-05,0.6494245069226345,0.5792609399459401,0.3228180835069492,0.4880763084990791,0.5589798587297977,0.43313543759536516,711.1
6,6.57963412215599e-05,0.6414273105556362,0.5767382435867043,0.3147484245280052,0.47879642775156767,0.5803318334627168,0.40749986626298856,711.2
7,5.05e-05,0.6219143820780167,0.5962095727808163,0.26558310912846866,0.41970078015873624,0.5731297489375139,0.3310716627519436,711.2
8,3.5203658778440106e-05,0.6028500433374672,0.5638627982164015,0.3413438299218659,0.5089579901996484,0.6353291521948361,0.4245184653234347,711.4
9,2.1404630011522586e-05,0.6007264587074712,0.55068510636443,0.3806278382263382,0.5513836932555588,0.6091949332095457,0.5035937682443237,711.7
10,1.0453658778440109e-05,0.5840839875457781,0.5512694853251098,0.3669772973883643,0.5369179109111487,0.6079715637756788,0.48073446157270217,711.5
11,3.4227024433899e-06,0.5755382189152476,0.5395341437371051,0.4208529758535438,0.5923948262144806,0.595885209947756,0.5889450940483764,711.7
12,0.0001,0.6282850694725131,0.5824523571817601,0.3483086876775799,0.5166601548455952,0.4636486183743484,0.5833588283187762,711.4
13,9.757729755661011e-05,0.6306989310581906,0.5681666288463796,0.3346631329538871,0.5014945340000634,0.44377526627407193,0.576473027741726,711.4
14,9.05463412215599e-05,0.6177832807880902,0.5525060634388298,0.3733373609140727,0.5436935913045939,0.5154823459821054,0.5751714960352303,711.1
15,7.959536998847742e-05,0.6037659751290285,0.5575651351789959,0.37923208430532257,0.54991772395772,0.5749206933035592,0.5269988480225207,711.8
16,6.57963412215599e-05,0.5972197414261021,0.5712126578341742,0.2958077859249522,0.45656121091108215,0.5825700965143589,0.3753694583351642,711.9
17,5.05e-05,0.5858264730250827,0.5843372486043171,0.3052135375475376,0.46768368357721135,0.571940812251953,0.39557556992195964,711.6
18,3.5203658778440106e-05,0.577760079249514,0.5489496266255613,0.3841231274263797,0.5550418453604098,0.5553994829046895,0.5546846681057306,711.7
19,2.1404630011522586e-05,0.5627495484186233,0.5409546380282425,0.40944697871245767,0.581003733941792,0.5652253856811408,0.5976882888315715,711.7
20,1.0453658778440109e-05,0.5527392851528541,0.5420986277158143,0.3928983643458113,0.5641450581074378,0.5934832311987989,0.5375708503981522,711.2
21,3.4227024433899e-06,0.5487906055263074,0.5429611261017987,0.3927898652541758,0.5640332042227978,0.617415449457154,0.5191473033522058,711.2
