epoch,lr,train_loss,val_loss,val_iou,val_dice,val_precision,val_recall,val_macro_dice_present,val_macro_iou_present,val_macro_recall_present,val_micro_dice,val_n_classes_present,val_dice_crack,val_dice_spalling,val_dice_corrosion,val_dice_moisture,val_dice_delamination,val_dice_surface,seconds
10,3.3169993329695266e-05,0.862732757444251,1.0308331343971315,0.2541777686639793,0.40532973078408774,0.272362413561809,0.7919689190200412,0.3914224773051315,0.24900412108428202,0.7554550049980685,0.40532973078408774,6.0,0.22788342939404943,0.408585347059577,0.5077446264234718,0.25542552552611986,0.4701212548759336,0.47877468055163747,1268.7
11,1.2219163846464854e-05,0.8605423417637996,1.0050949195369345,0.2533172799523139,0.404234879713702,0.2668997922163684,0.8327129339441559,0.3874415888608624,0.2449578324812648,0.7897983466155566,0.404234879713702,6.0,0.2422993725476869,0.4006041437181169,0.47830254964384494,0.25844840873528635,0.46595890051234684,0.47903615800789234,1139.3
12,0.0003,0.9025088054977395,1.0547293085055274,0.24642114040499197,0.3954059064256947,0.2627299298256755,0.7987836084277252,0.36963078525816334,0.22975766926568533,0.7209709819397019,0.3954059064256947,6.0,0.25425780956408467,0.4131793957661977,0.3940867509008782,0.25919244734087177,0.44387326606823496,0.4531950419087129,871.1
13,0.00029278083615353516,0.9031542464048637,1.0554562501731466,0.22596116073606984,0.36862694834541454,0.23846330136668542,0.8116738651840948,0.3538660258630544,0.22094329924922573,0.7703919288017763,0.36862694834541454,6.0,0.1541621237883119,0.40609637471743654,0.47862416221150905,0.23919025374254882,0.38879206594907684,0.4563311747694429,920.9
14,0.00027183000667030475,0.8930192024482612,1.0300743543222302,0.2033814434711041,0.3380165858041798,0.20971625760110035,0.8706843231550327,0.3165248042304118,0.19307753705078412,0.8336614171581167,0.3380165858041798,6.0,0.13542647739952218,0.33196868327240436,0.418567575087432,0.21630061734607645,0.3402207096493527,0.45666476262768313,1215.4
15,0.00023919832471313977,0.8837008832681926,1.0976438527224495,0.25554638786160844,0.4070680149012158,0.27957673420003504,0.7483078991787362,0.40261284859473734,0.2556277300758772,0.6826783054682238,0.4070680149012158,6.0,0.31087695520142244,0.4332113099751685,0.4830119111165179,0.2580852316907655,0.4837610346348994,0.4467306489496501,1214.3
16,0.00019808000667030474,0.873069622624926,1.022670144184691,0.2512608126300138,0.40161221400659225,0.2660047369055786,0.8192714439322181,0.38769104754835854,0.2451247119278914,0.7701374985504099,0.40161221400659225,6.0,0.28004006221654515,0.42493125537409654,0.5063231414817405,0.23278433048255828,0.4016284783580725,0.480439017377138,1214.9
17,0.0001525,0.8601566657370255,1.0057170068631407,0.25866847775291324,0.41101923552532466,0.2729829768758793,0.8314485594135236,0.39510987233163425,0.24820736950437325,0.7735320020976886,0.41101923552532466,6.0,0.3597525114139372,0.41589821429746454,0.4370295879169981,0.26868788084246215,0.41718465254468945,0.472106386974254,1204.3
18,0.00010691999332969526,0.8498649729699133,0.9912195278972876,0.25376744385030814,0.4048078375220698,0.2667434132700668,0.8391410681968711,0.3910944339622986,0.24576367356165107,0.769917176587651,0.4048078375220698,6.0,0.3653002363997911,0.4030596595222638,0.3861852220015412,0.2486580740917122,0.4588696493127696,0.4844937624457135,1218.9
19,6.580167528686022e-05,0.8378216479266386,0.9903955134700556,0.2644410995378929,0.41827349590983165,0.2788431099046925,0.8365999826116206,0.4126588918961813,0.26306806802555943,0.7706232118747963,0.41827349590983165,6.0,0.36966308533777187,0.43441160309983556,0.43222794216880817,0.2583995287933304,0.49515881521280114,0.48609237676454087,1218.9
20,3.3169993329695266e-05,0.8277535421262134,1.0032007950739783,0.2893036239624752,0.44877501092154737,0.3125473419989815,0.7955064478726906,0.4291557239418155,0.2765690115948162,0.7362013411089755,0.44877501092154737,6.0,0.35468397322666445,0.4321208107995133,0.49545855288147456,0.29018632103372355,0.4845836987810964,0.5179009869284206,1209.7
21,1.2219163846464854e-05,0.8260208807579459,1.0053169097079606,0.29074926442383725,0.4505123844538799,0.3128624987769105,0.8044422592441338,0.44390840213153854,0.28849250938565596,0.7407800548430606,0.4505123844538799,6.0,0.413338925164399,0.46303887282051254,0.5026935120282667,0.2796732905449932,0.4983165397558451,0.5063892724752147,1250.3
22,0.0003,0.872213042212117,1.0347696848091532,0.23490008563036952,0.3804357751104406,0.24768836012504056,0.8198080601784268,0.3513207144857485,0.21585571302902354,0.7534323042703144,0.3804357751104406,6.0,0.2702438185755319,0.39229173250238564,0.41017966654227656,0.24180105285208284,0.3286499382694723,0.4647580781727418,1249.6
23,0.00029278083615353516,0.8705474247928996,1.070448236387284,0.252311653150967,0.40295345414397526,0.2719042375794232,0.7778547824535482,0.3919678963022973,0.2482962813708105,0.7271503400867806,0.40295345414397526,6.0,0.27056215429339703,0.3930886112413186,0.5126127696124053,0.25459439799224737,0.4607784208984131,0.46017102377600244,1252.6
24,0.00027183000667030475,0.8672096516988049,1.0818485822833952,0.25434303068966485,0.4055398315560004,0.27658983343620647,0.7597420724659397,0.397005680597138,0.25133281930675205,0.6987524218824087,0.4055398315560004,6.0,0.30639402413487715,0.4092265518108747,0.47126681415516086,0.25041851415100347,0.46997871462918245,0.47474946470172935,1237.6
25,0.00023919832471313977,0.8627361180117084,1.0711462089761359,0.2852428994528264,0.4438739160889579,0.31701074694013154,0.7400189017450425,0.42625728854530287,0.27408281642609805,0.6588808930650227,0.4438739160889579,6.0,0.3779887336186042,0.46774128826523986,0.4357300711025776,0.272379475358411,0.5060092329818952,0.49769492994508946,1250.8
26,0.00019808000667030474,0.8446724339191571,1.0488122051856557,0.2714409685977908,0.42698162998027284,0.29454849292454816,0.7757858282032286,0.42424881609855764,0.27224527112392516,0.7142497633010567,0.42698162998027284,6.0,0.3875961676273096,0.44128663983647637,0.48696123564238464,0.2660884749003443,0.4845590686812392,0.4790013099035917,1257.0
27,0.0001525,0.840870814333739,1.0396720566710487,0.2925915517862967,0.4527208171551947,0.32198092122411387,0.762218595835323,0.43324647754385687,0.2808632222554486,0.7121950415938835,0.4527208171551947,6.0,0.3344802928221693,0.4613866459493125,0.5179807376916626,0.2781670424003159,0.494570582689382,0.5128935637102986,1253.3
28,0.00010691999332969526,0.8302444454226119,1.002161352605116,0.28497802100942565,0.4435531446453204,0.3058618142628627,0.8067168887953899,0.44007185198071586,0.2852665632524061,0.7457727077502331,0.4435531446453204,6.0,0.42298509917405686,0.4428635746259441,0.46856698209406855,0.27937678104930486,0.5213266510984615,0.505312023842459,861.1
29,6.580167528686022e-05,0.8218486225768311,1.0159143101973611,0.3014937992396217,0.46330424227263317,0.3292879687593609,0.7812730496516033,0.4513365344728366,0.29531707887889813,0.708832590248491,0.46330424227263317,6.0,0.3826014296707446,0.45787794596943165,0.5284319785365214,0.295779010170202,0.5271938545053212,0.5161349879847988,865.2
