epoch,lr,train_loss,val_loss,val_iou,val_dice,val_precision,val_recall,seconds
0,0.00027183000667030475,0.41428111716825866,0.30880743334459704,0.5374473982534821,0.6991424862587359,0.6424522245508016,0.7668057574018181,250.1
1,0.00019808000667030474,0.3308899425686373,0.29012853964123614,0.5698519957209783,0.7259945488800875,0.7013863778771254,0.7523922635591276,186.8
2,0.00010691999332969526,0.31012542417433375,0.28214828574726747,0.5749131969961646,0.7300887415162917,0.6830751282261777,0.7840522481192032,190.0
3,3.3169993329695266e-05,0.2993780356481876,0.2695343019657357,0.59800775469468,0.7484416179306179,0.7264314123037329,0.7718272766163953,190.0
4,0.0003,0.2904407013296039,0.2674130200473375,0.5997846865340696,0.7498317637150309,0.7236168549636273,0.7780174769489151,189.5
5,0.00029278083615353516,0.31538965302832267,0.2835489268912825,0.5787376837221359,0.7331650972664007,0.7349810941729946,0.7313580521996093,189.4
6,0.00027183000667030475,0.3087402842427312,0.2819843148422796,0.5775265108562119,0.7321924631780115,0.7189643589014966,0.7459164545273589,189.5
7,0.00023919832471313977,0.30045230857814,0.2794124553369921,0.5714166448500139,0.7272630676564503,0.6868232673037059,0.772762952420953,189.7
8,0.00019808000667030474,0.2987885033518783,0.27734175177161086,0.5856077191532701,0.7386539710666777,0.70420329218743,0.776648792220719,189.5
9,0.0001525,0.28998161952817036,0.2325732256610726,0.5867787155872137,0.7395848076649636,0.7166748448546538,0.7640078663656898,189.5
10,0.00010691999332969526,0.27965087658457094,0.2777709873436495,0.5561919093129999,0.7148114650699318,0.675535629775976,0.7589362355045791,189.5
11,6.580167528686022e-05,0.27486745047658573,0.23528756365873094,0.589574948247979,0.7418020130448147,0.72669966351753,0.757545401982335,189.1
12,3.3169993329695266e-05,0.26026729232028184,0.2327538474874441,0.5931989865004291,0.7446640269379425,0.718615716921166,0.7726717547614603,189.4
