epoch,lr,train_loss,val_loss,val_iou,val_dice,val_precision,val_recall,seconds
0,2.9999999999999997e-05,0.7496740761169359,0.606613684873112,0.2901651558598174,0.44981087040199874,0.4214725412972663,0.48223462820533464,1762.9
1,0.000165,0.7582611966665993,0.6562209229488842,0.18843047040942634,0.3171081104046585,0.27632446283154094,0.3720150504317222,1678.5
2,0.0003,0.767205981393469,0.648796939947566,0.23152584662073528,0.3759983556269392,0.48161975739224694,0.308371158923387,1677.9
3,0.00029278083615353516,0.7443222411777274,0.6235646637248211,0.2327928855643119,0.3776674708140464,0.39012410878140247,0.36598169847154766,1678.8
4,0.00027183000667030475,0.7207631992666345,0.6168941529315026,0.22561930993035267,0.36817192435255247,0.6648978557685553,0.2545660021294898,1678.1
5,0.00023919832471313977,0.6977869962734891,0.6030090255815475,0.30112496334390204,0.4628686280370924,0.553187034475455,0.3979032769823172,1678.7
6,0.00019808000667030474,0.6855785679198377,0.5847544642012628,0.32843301513563233,0.49446680621995753,0.6394400829091734,0.4030807120967471,1679.3
7,0.0001525,0.6616663334347314,0.5864783755091371,0.27161294870073005,0.4271943738513366,0.5822543763828858,0.3373537813100894,1679.7
8,0.00010691999332969526,0.639038085653873,0.5615770521222568,0.35730367997193024,0.5264904018816474,0.6024675785140383,0.4675301785833034,1681.7
9,6.580167528686022e-05,0.6339769290734644,0.5675704083481773,0.3084919492530612,0.4715228846905181,0.6491084022549864,0.3702331164779403,1681.0
10,3.3169993329695266e-05,0.6132991605855272,0.577346063722841,0.2747844304206057,0.431107289771248,0.6236584001625147,0.3294052313292856,1680.9
11,1.2219163846464854e-05,0.5954454796556612,0.5647667708699821,0.3994824394152454,0.5709002530709334,0.6122553194971007,0.5347784006693415,1680.8
12,0.0003,0.6633608015045985,0.5984727273710438,0.28173503658522553,0.4396150975724573,0.4846824632425282,0.40221575683637406,1779.6
13,0.00029278083615353516,0.6704559774345517,0.5867384131081769,0.30424487636903946,0.466545634000946,0.5320350942888726,0.41541163199821146,1695.6
14,0.00027183000667030475,0.6622321368166244,0.57172642269584,0.30719676816662966,0.47000845725388296,0.7099162126859577,0.3512931186240385,1695.4
15,0.00023919832471313977,0.6481268257439867,0.5779553473484321,0.3263499957077573,0.49210238136821916,0.6456787750569076,0.39754520862604853,1696.9
16,0.00019808000667030474,0.6344741818968478,0.5829568011838882,0.3158610888871622,0.48008272537990965,0.6480264885425434,0.38127164818538184,1697.3
17,0.0001525,0.6203384307750971,0.5628577815216096,0.3773414344742689,0.5479272241864996,0.5783762530061687,0.5205238749196867,1696.7
18,0.00010691999332969526,0.6093889257163562,0.567175066312317,0.32690819886371325,0.49273672307347016,0.6190658194283348,0.4092279901203779,1697.8
19,6.580167528686022e-05,0.59306065126899,0.566382784946043,0.3262480904315201,0.49198651863901127,0.6183209895474742,0.40851857966988964,1696.6
20,3.3169993329695266e-05,0.5776377377401777,0.5611233570170208,0.3503935978584959,0.5189503244300966,0.6167431327079453,0.44792575215636654,1697.2
21,1.2219163846464854e-05,0.5806083895142506,0.5504386974651305,0.39303885009721085,0.5642898617935649,0.6067528194988624,0.5273816143722507,1697.1
