epoch,lr,train_loss,val_loss,val_iou,val_dice,val_precision,val_recall,seconds
0,2.9999999999999997e-05,0.45818645536426855,0.4563762985292028,0.29776105375327433,0.45888424975016023,0.5042073220921538,0.42103730941950546,856.3
1,0.000165,0.4362499187576229,0.45667409786923985,0.16231403148548718,0.2792946262173965,0.594059189235291,0.18256294336182377,803.5
2,0.0003,0.4319566888760214,0.45850175228275236,0.1697550868422877,0.2902403909189838,0.39888014196335364,0.22811150839263852,803.8
3,0.00029278083615353516,0.4234735059690888,0.4503843789217902,0.16501318814883348,0.2832812363455453,0.5722519619827905,0.18823034462739094,802.8
4,0.00027183000667030475,0.4168938424768599,0.45053859372607996,0.18206565443907471,0.30804660258142813,0.6088794729151243,0.20617863922043245,803.3
5,0.00023919832471313977,0.4081931530763197,0.44569512633759467,0.1790658779690358,0.30374193896185053,0.528089671168731,0.21317784037171622,804.0
6,0.00019808000667030474,0.40215031426848485,0.44180136912914575,0.2461263188216658,0.39502627479115004,0.5331116041732606,0.3137575285527163,804.3
7,0.0001525,0.3934136824248588,0.43777664631727287,0.22621190269899982,0.36896053969316006,0.649541143910542,0.2576598724763747,805.3
8,0.00010691999332969526,0.38802646388338036,0.4369923165220706,0.2409396574108884,0.38831808778452265,0.6500026031815901,0.2768578855385652,805.5
9,6.580167528686022e-05,0.3828967926222039,0.435736248605564,0.3068540629240383,0.46960723715005104,0.6120323882674741,0.3809556189669199,804.9
10,3.3169993329695266e-05,0.379587706250945,0.4339097773076081,0.2896850482969462,0.44923378568974004,0.6472075858501526,0.3440060544766233,804.4
11,1.2219163846464854e-05,0.37598483010578604,0.4332011112118842,0.3149836546705807,0.4790685474329914,0.6529083578048908,0.3783351093117386,805.6
12,0.0003,0.3976862789511079,0.44027771070965976,0.20629600271569876,0.3420321417815704,0.5625907521266604,0.24570551815181396,805.6
13,0.00029278083615353516,0.39786997680493885,0.44124683453777774,0.2059684386477205,0.34158180603578236,0.6066478777439612,0.23771545452242604,805.3
14,0.00027183000667030475,0.3960728798612211,0.4459845260945988,0.19131322463097836,0.32118039265490334,0.5747200299212784,0.2228634475266933,806.3
15,0.00023919832471313977,0.38903824183995894,0.44116808608418606,0.26140793307992416,0.4144700952397785,0.6060226580276671,0.31492737266003257,804.8
16,0.00019808000667030474,0.38742922070585917,0.43806118707432123,0.20280018742011394,0.33721342836685125,0.6582019889195021,0.22667145772706965,803.9
17,0.0001525,0.3823372878461926,0.34215192637238345,0.24547476308965732,0.3941866513307849,0.6390994757437969,0.284978480690843,805.1
18,0.00010691999332969526,0.3405040148457629,0.16804342106992348,0.2516028530107065,0.40204902442572854,0.6590701567220046,0.28924902650493767,803.1
19,6.580167528686022e-05,0.31578960947466783,0.15631956376562842,0.23987404114761776,0.38693291929169227,0.7097006141844127,0.26597090492291686,801.4
20,3.3169993329695266e-05,0.2998066900401405,0.14635685802299958,0.2959782292522246,0.4567641995390665,0.6962817885087407,0.3398555304009668,800.5
21,1.2219163846464854e-05,0.29794261884521733,0.14402757705662583,0.3107364612396303,0.47414025691442346,0.7193743262157043,0.3535987551370475,801.7
