epoch,lr,train_loss,val_loss,val_iou,val_dice,val_precision,val_recall,val_macro_dice_present,val_macro_iou_present,val_macro_recall_present,val_micro_dice,val_n_classes_present,val_dice_crack,val_dice_spalling,val_dice_corrosion,val_dice_moisture,val_dice_delamination,val_dice_surface,seconds
15,0.00023919832471313977,0.8861003373884518,1.0368184672027339,0.2251740198462415,0.36757883565715943,0.2355089636305529,0.8368993704005053,0.34335299388135315,0.20903480759693338,0.7877994620843182,0.36757883565715943,6.0,0.31357185426803486,0.33863698255324276,0.3678696902845757,0.24561774930578412,0.33813270892782477,0.45628897794865686,1817.3
16,0.00019808000667030474,0.8722094119755416,1.0393414211566332,0.24525983817960414,0.39390949689365995,0.2618714264588845,0.7945080140121262,0.381732569882661,0.2378086335670254,0.7454464272382048,0.39390949689365995,6.0,0.3626075390142679,0.40267645710809946,0.40424798949717855,0.25068650674635073,0.41082127247376016,0.45935565445630916,1812.8
17,0.0001525,0.8615681108761453,1.0296912972555785,0.2602555412003208,0.4130202688138032,0.2795323886516926,0.790529842560443,0.3905218299867408,0.24481210502648085,0.732468239595741,0.4130202688138032,6.0,0.3358546368453886,0.3905265973713731,0.4470455543682393,0.27582557045675266,0.4161983728728924,0.4776802480057988,1812.3
18,0.00010691999332969526,0.8545733421847558,1.030008942377372,0.25246619921576424,0.40315051914989286,0.2681790124230034,0.811639760976272,0.3903175810962322,0.2449600327523851,0.7426976646608662,0.40315051914989286,6.0,0.3658430533105187,0.3816870496315951,0.4563719901380624,0.251073468885925,0.41254230049270657,0.4743876241185852,1813.0
19,6.580167528686022e-05,0.8454144230401164,0.9952227101951349,0.22860267814952598,0.3721344291611646,0.23740213683419903,0.8604815668753748,0.35274823545944417,0.21623705097132592,0.820171997239635,0.3721344291611646,6.0,0.31767256443606806,0.33269571528904535,0.38979659105649433,0.2413217324774313,0.37183234689594,0.46317046260168593,1818.0
20,3.3169993329695266e-05,0.8379030348503427,1.009904508463672,0.26290328959675974,0.41634746185624993,0.27964378097480613,0.8145298510124114,0.39740870128032574,0.25046394819355194,0.7747902435318649,0.41634746185624993,6.0,0.3494636804428013,0.40449411142297204,0.4335702385656146,0.26570511902649,0.441536597986395,0.4896824602376813,1815.2
21,1.2219163846464854e-05,0.836616414841251,1.0168006771900615,0.26777483432920346,0.42243279654764043,0.28581716299273646,0.809231272087209,0.40854658956974355,0.25930846666616875,0.7574061500659998,0.42243279654764043,6.0,0.3694490985011395,0.4138433914852491,0.45302189479008015,0.26648417986112927,0.4627379323330961,0.48574304044776695,1815.9
22,0.0003,0.8773299688388739,1.04775919582023,0.24406038410945335,0.39236099344833847,0.26071543681760323,0.7925518149468315,0.36882011166858525,0.22817059771825052,0.709871352206866,0.39236099344833847,6.0,0.32224654057959534,0.3881497343399877,0.3689931452374248,0.2543263603436923,0.4125967933941842,0.46660809611662746,1813.0
23,0.00029278083615353516,0.8722814720142807,1.1023680538427634,0.26394606003045373,0.41765399391188285,0.29162219324564875,0.7355328520280906,0.40870404428563933,0.2616043180164524,0.6967324271587328,0.41765399391188285,6.0,0.28748536340543335,0.43240681795844116,0.5087391210704442,0.2579396204621151,0.49658317700295834,0.4690701658144437,1814.3
24,0.00027183000667030475,0.8718875413931095,1.0438412992192097,0.2486346269271784,0.39825041139385126,0.26351882770623747,0.8148825789676679,0.38631133764292347,0.2437899147954318,0.7719334685222634,0.39825041139385126,6.0,0.2678673979784086,0.43672945784449557,0.46115026905707235,0.23070304970435923,0.45325135695576135,0.4681664943174438,1815.7
25,0.00023919832471313977,0.863083668535531,1.0286034333412764,0.24263359700020462,0.39051510853390303,0.25539434889658885,0.8292373453933984,0.38956729817488966,0.24488363085699624,0.7556973246704,0.39051510853390303,6.0,0.3661092180933556,0.38845052235775906,0.42096629321910956,0.22910838082789745,0.4660546057919083,0.4667147687593079,1814.3
26,0.00019808000667030474,0.8566476543687107,1.0334613140000672,0.26053888146199256,0.41337698549974994,0.2777242717601054,0.8080774495608167,0.4024067783063561,0.25484663371955946,0.7310699617651242,0.41337698549974994,6.0,0.3529077648270537,0.41421598679591876,0.4897297223667508,0.25520652779788294,0.43073282802198015,0.4716478400285507,1813.9
27,0.0001525,0.8438698759935017,1.0019195883489045,0.24987191367639958,0.39983603270421697,0.2629883261776864,0.8336110071221229,0.39478482269172943,0.24854956303105966,0.7918600096006937,0.39983603270421697,6.0,0.3667920460451583,0.4044016918354888,0.4278018740517053,0.24427390634412052,0.45722207155783634,0.46821734631606754,1814.0
28,0.00010691999332969526,0.8341746706711618,1.0306057263104642,0.27822856087022013,0.435334601944431,0.3008664692766296,0.787132776145906,0.425457668174764,0.27296915327034105,0.7396629722425517,0.435334601944431,6.0,0.40958089679077025,0.4380815268031363,0.44009340866596547,0.27282975125305536,0.4955123158309758,0.49664810970468065,1811.2
29,6.580167528686022e-05,0.8265576238845352,1.028287001076292,0.27067844060923274,0.42603766926187037,0.2913131490287011,0.7925886827937091,0.42135640262297064,0.27028827805861894,0.7389669490797699,0.42603766926187037,6.0,0.38698993160955614,0.43640742027591556,0.42822973149010046,0.2647438688467547,0.52670904685548,0.48505841666001714,2094.5
