epoch,lr,train_loss,val_loss,val_iou,val_dice,val_precision,val_recall,seconds
0,2.9999999999999997e-05,0.5031029313765513,0.39410073877593804,0.5094058353808917,0.6749753094102031,0.5807301805027762,0.8057360282361641,485.9
1,0.000165,0.35748248440347213,0.29954307366075905,0.5571213715545609,0.7155786077206758,0.7087761232685641,0.7225129312965409,423.2
2,0.0003,0.3358234658223413,0.2984541736889717,0.5593159562739211,0.7173863052237855,0.6830238366889472,0.7553894383697028,423.2
3,0.00029278083615353516,0.3249191008926777,0.3020068704215593,0.5126328595027089,0.6778020935909609,0.5922953817873542,0.7921626381517142,423.5
4,0.00027183000667030475,0.3152862150273222,0.287384788570709,0.5694149327664468,0.725639753870221,0.6812356443634318,0.7762361601876048,423.6
5,0.00023919832471313977,0.305509457083305,0.292415649651788,0.5710422471796379,0.7269597596179006,0.7303233442782867,0.7236270156371553,424.0
6,0.00019808000667030474,0.29875154522585956,0.2908625477535087,0.5683948504969145,0.7248109113809319,0.7530224225084825,0.6986369189166942,423.8
7,0.0001525,0.2908794090672676,0.2810589979987505,0.5638562915602464,0.721110110440764,0.6789996853458272,0.7687891265368313,423.8
8,0.00010691999332969526,0.2868483516756217,0.27401644927124647,0.574499207921862,0.7297548389117676,0.6987208851901229,0.7636736964354907,424.0
9,6.580167528686022e-05,0.2811955814057968,0.2671281589021863,0.5887210476022465,0.7411257608637652,0.7096817739992041,0.7754853160693777,424.0
10,3.3169993329695266e-05,0.2784440077552932,0.2571157993705467,0.5578020217524079,0.7161398097621203,0.6606965232801726,0.7817406892283837,424.1
11,1.2219163846464854e-05,0.26215232048792936,0.239814322398499,0.5536195384203494,0.7126835428231612,0.660907396362805,0.7732616325189438,423.6
12,0.0003,0.3125871138068174,0.2678411757400216,0.5699326126760593,0.7260599698028689,0.7150858625109714,0.7373761564023761,423.4
13,0.00029278083615353516,0.30945780198002576,0.27993201252159683,0.5625497261318471,0.7200407343508497,0.7069211553523791,0.7336564879299552,422.8
14,0.00027183000667030475,0.30890480078263827,0.2785401895295742,0.5392850755576215,0.7006955165368054,0.6774047113055159,0.7256449368908834,422.9
15,0.00023919832471313977,0.2909329536320937,0.2584149143766872,0.5309063670566273,0.6935843739122544,0.6510559994799803,0.7420571379084653,421.7
16,0.00019808000667030474,0.29230558585733657,0.26423807515827724,0.557496705025636,0.7158881341151342,0.7427286882096936,0.6909198360944905,422.2
17,0.0001525,0.2766207183912378,0.25841057161952175,0.5225358114416275,0.6864019979232667,0.6373937347622484,0.7435743303007533,422.4
18,0.00010691999332969526,0.2631005956355329,0.24447693978977758,0.5747204103481972,0.7299332714194222,0.7162230728675594,0.7441786047743677,422.5
19,6.580167528686022e-05,0.26108686889192734,0.24567319292488488,0.5427391166312909,0.7036045314212431,0.6429017070695097,0.7769656860915608,422.7
